,IMDB,Metacritic,Rotten Tomatoes,Rank,Worldwide Box Office,Awards,Actors_1,Actors_2,Actors_3,directors_1,directors_2,Country_1,language_1,language_2,Genre_1,Genre_2
2790,5.6,0,0.0,4751.0,20438179,0,0,0,0,1753,0,63,27,0,12,20
2791,4.9,35,0.23,5003.0,18634643,0,0,0,0,418,0,63,27,0,4,7
2792,4.9,35,0.23,8601.0,5000000,0,0,0,0,418,0,63,27,0,4,7
2793,4.9,0,0.21,6382.0,11128309,0,0,0,0,732,0,63,27,0,0,4
2794,5.8,0,0.0,5896.0,13351357,0,0,0,0,148,0,63,27,0,4,7
2795,4.6,0,0.07,9272.0,3882058,0,0,0,0,160,0,63,27,0,4,17
2796,8.0,0,0.79,8038.0,6202756,0,0,0,0,924,0,62,27,0,5,10
2797,6.5,0,0.29,8715.0,4796751,0,0,0,0,1083,0,63,27,0,7,0
2798,5.6,0,0.08,9734.0,3246063,0,0,0,0,1456,0,62,27,0,4,0
2799,7.5,82,0.86,4769.0,20288774,0,0,0,0,1181,0,63,27,40,7,0
2800,6.5,34,0.21,9475.0,3587191,0,0,0,0,411,0,63,27,0,7,0
2801,6.8,82,0.9,8756.0,4727375,0,0,0,0,1288,0,62,27,0,7,17
2802,6.2,0,0.5,3505.0,34000000,0,0,0,0,188,0,63,27,0,2,7
2803,6.9,74,0.88,6094.0,12337828,0,0,0,0,338,0,62,27,0,4,5
2804,7.8,76,0.89,4194.0,25382911,0,0,0,0,777,0,24,27,92,7,0
2805,6.4,64,0.72,5396.0,16031428,0,0,0,0,1116,0,62,27,34,7,15
2806,7.2,76,0.83,7418.0,7756617,0,0,0,0,254,0,10,27,0,4,7
2807,6.3,41,0.41,8042.0,6200000,0,0,0,0,1765,0,63,27,0,4,7
2808,7.1,75,0.8,8190.0,5896037,0,0,0,0,777,0,63,27,0,7,17
2809,7.6,73,0.88,5786.0,13955001,0,0,0,0,22,0,24,27,46,4,7
2810,7.4,78,0.84,5918.0,13200170,0,0,0,0,1176,0,62,27,47,7,0
2811,6.8,39,0.5,8318.0,5632086,0,0,0,0,1649,0,63,27,0,7,13
2812,7.2,0,0.72,6237.0,11738000,0,0,0,0,122,0,2,27,92,4,7
2813,7.7,90,0.88,6525.0,10609321,0,0,0,0,1090,0,63,27,0,4,5
2814,7.2,69,0.92,7286.0,8040008,0,0,0,0,1642,0,62,27,0,1,4
2815,5.1,35,0.24,4466.0,22762571,0,0,0,0,1429,0,63,27,0,9,14
2816,7.3,70,0.8,6158.0,12000000,0,0,0,0,1319,0,10,27,0,12,0
2817,6.9,58,0.86,4841.0,19853892,0,0,0,0,951,0,63,27,92,12,18
2818,7.8,80,0.9,5392.0,16056255,0,0,0,0,526,0,62,27,47,5,7
2819,3.0,14,0.68,3794.0,30000000,0,0,0,0,856,0,63,27,78,0,18
2820,3.0,14,0.68,4148.0,25852508,0,0,0,0,856,0,63,27,78,0,18
2821,6.4,31,0.17,2739.0,48575965,0,0,0,0,464,0,63,27,92,0,5
2822,6.4,31,0.17,4551.0,22000000,0,0,0,0,464,0,63,27,92,0,5
2823,6.8,0,0.96,5919.0,13200000,0,0,0,0,47,0,63,27,0,4,20
2824,5.8,34,0.39,1648.0,94875000,0,0,0,0,1605,0,63,27,48,0,4
2825,6.2,18,0.46,6479.0,10751126,0,0,0,0,427,0,63,27,0,0,1
2826,6.1,62,0.62,4683.0,21000000,0,0,0,0,1282,0,63,27,0,9,12
2827,6.1,62,0.62,7327.0,8000000,0,0,0,0,1282,0,63,27,0,9,12
2828,4.9,10,0.07,5565.0,15026217,0,0,0,0,1433,0,63,27,0,4,9
2829,3.6,27,0.1,3010.0,42245180,0,0,0,0,788,0,63,27,0,1,12
2830,4.5,23,0.0,1271.0,126041474,0,0,0,0,1622,0,63,27,0,7,13
2831,6.6,52,0.57,2162.0,67642693,0,0,0,0,294,0,63,27,0,0,5
2832,6.5,55,0.67,2143.0,68392977,1,0,0,0,30,0,63,27,0,7,13
2833,6.4,0,0.0,5718.0,14296438,0,0,0,0,1779,0,63,27,0,0,1
2834,7.0,71,0.84,3906.0,28700000,0,0,0,0,818,0,63,27,0,17,18
2835,6.5,57,0.45,6311.0,11377655,0,0,0,0,1017,0,63,27,0,4,17
2836,6.0,52,0.56,5922.0,13167232,0,0,0,0,1569,0,63,27,0,4,12
2837,8.7,0,0.0,4537.0,22144631,0,0,0,0,1779,0,63,27,0,7,15
2838,6.6,0,0.6,3576.0,32945797,0,0,0,0,1100,0,63,27,0,4,8
2839,4.9,26,0.0,3950.0,28061343,0,0,0,0,768,0,63,27,0,4,5
2840,7.2,65,0.95,3629.0,32078318,1,0,0,0,897,0,10,27,0,5,7
2841,6.9,66,0.78,5145.0,17637000,0,0,0,0,1475,0,63,27,32,5,7
2842,6.3,36,0.17,4511.0,22434275,0,0,0,0,589,0,63,27,0,4,0
2843,6.1,61,0.64,3428.0,34994648,0,0,0,0,1730,0,63,27,78,0,4
2844,6.0,62,0.4,3146.0,39703427,0,0,0,0,1453,0,63,27,92,5,7
2845,6.4,76,0.96,4089.0,26385627,0,0,0,0,1370,0,63,27,0,4,13
2846,6.5,46,0.36,5557.0,15073942,0,0,0,0,331,0,63,27,92,0,7
2847,5.5,0,0.2,3868.0,29090445,0,0,0,0,1540,0,63,27,0,0,5
2848,6.4,0,0.63,4318.0,24204000,0,0,0,0,1742,0,63,27,0,4,12
2849,4.7,0,0.07,4228.0,25104700,0,0,0,0,187,0,63,27,0,4,8
2850,5.4,42,0.34,3628.0,32100816,0,0,0,0,177,0,62,27,0,12,18
2851,5.9,0,0.24,2931.0,44065653,0,0,0,0,964,0,63,27,0,0,5
2852,6.7,0,0.79,5027.0,18471850,0,0,0,0,217,0,63,27,0,4,7
2853,4.4,0,0.08,5829.0,13734039,0,0,0,0,1713,0,18,27,0,7,20
2854,6.1,0,0.18,3958.0,27979399,0,0,0,0,551,0,63,27,0,0,4
2855,6.1,0,0.38,4953.0,18994653,0,0,0,0,1025,0,63,27,92,0,20
2856,6.1,0,0.53,3664.0,31636358,0,0,0,0,881,0,63,27,32,0,1
2857,6.1,0,0.31,6130.0,12124754,0,0,0,0,66,0,63,27,0,4,8
2858,4.4,0,0.14,7886.0,6583223,0,0,0,0,1415,0,63,27,0,1,4
2859,6.0,0,0.17,6145.0,12039526,0,0,0,0,1348,795,63,27,0,2,1
2860,6.2,0,0.6,1225.0,131011757,0,0,0,0,1177,0,63,27,92,7,12
2861,6.4,0,0.24,3305.0,36853222,0,0,0,0,97,0,63,27,0,0,5
2862,7.3,0,0.5,5194.0,17300238,0,0,0,0,1039,0,63,27,0,7,20
2863,6.6,70,0.78,4405.0,23389975,0,0,0,0,1252,0,24,27,0,7,17
2864,6.9,0,0.44,4325.0,24120194,0,0,0,0,29,52,63,27,0,0,5
2865,3.3,40,0.28,9343.0,3775952,0,0,0,0,364,0,63,27,32,0,18
2866,6.9,0,0.64,3363.0,36049108,0,0,0,0,491,0,63,27,0,0,5
2867,7.3,78,0.81,5600.0,14843425,0,0,0,0,939,0,63,27,0,7,0
2868,5.5,44,0.48,3691.0,31301775,0,0,0,0,582,0,63,27,0,4,7
2869,6.1,31,0.41,4033.0,27066941,0,0,0,0,981,0,63,27,0,0,4
2870,6.0,0,0.29,6362.0,11203026,0,0,0,0,1577,0,63,27,51,0,1
2871,6.0,0,0.63,3810.0,29858048,0,0,0,0,314,0,17,27,32,4,8
2872,6.7,51,0.53,7039.0,8863193,0,0,0,0,205,0,63,27,34,5,7
2873,6.6,68,0.61,2461.0,56709981,0,0,0,0,1606,0,63,27,0,7,0
2874,5.3,0,0.19,3450.0,34645374,0,0,0,0,1709,0,63,27,0,4,7
2875,7.1,65,0.67,6506.0,10660147,0,0,0,0,1197,0,62,27,0,7,17
2876,5.5,0,0.25,6152.0,12017369,0,0,0,0,1197,0,63,27,0,7,9
2877,6.4,60,0.69,2876.0,45336404,0,0,0,0,461,0,63,27,39,4,7
2878,6.3,53,0.62,1624.0,96147688,0,0,0,0,928,0,63,27,0,2,4
2879,5.8,55,0.32,5074.0,18120267,0,0,0,0,147,0,63,27,92,7,17
2880,5.7,30,0.16,3775.0,30199105,0,0,0,0,273,0,63,27,0,0,1
2881,8.3,0,1.0,2118.0,69688384,0,0,0,0,236,0,63,27,0,4,7
2882,4.4,38,0.26,962.0,166307945,0,0,0,0,1323,0,63,27,0,4,17
2883,6.0,21,0.14,4995.0,18708848,0,0,0,0,406,0,63,27,0,0,4
2884,5.9,36,0.28,2318.0,62097495,0,0,0,0,853,0,62,27,35,7,13
2885,5.8,52,0.44,4840.0,19860259,0,0,0,0,1694,0,63,27,0,4,17
2886,6.0,65,0.75,1508.0,102992536,0,0,0,0,808,0,63,27,0,2,0
2887,6.8,71,0.78,3836.0,29406132,0,0,0,0,1529,0,63,27,0,5,7
2888,5.4,53,0.48,3319.0,36722311,0,0,0,0,468,0,63,27,0,0,1
2889,4.7,55,0.34,8116.0,6003000,0,0,0,0,893,0,18,27,32,15,20
2890,3.4,19,0.1,4107.0,26214846,0,0,0,0,1709,0,63,27,0,4,0
2891,5.9,50,0.35,6674.0,10070651,0,0,0,0,340,0,18,27,0,4,0
2892,5.2,43,0.31,3462.0,34499204,0,0,0,0,880,0,63,27,0,4,5
2893,5.2,38,0.17,4544.0,22108977,0,0,0,0,584,0,20,27,0,0,4
2894,5.2,21,0.08,6277.0,11559747,0,0,0,0,184,0,63,27,96,12,15
2895,5.2,27,0.14,4881.0,19526014,0,0,0,0,201,0,63,27,0,4,17
2896,6.5,55,0.58,3231.0,38253433,0,0,0,0,1477,0,63,27,5,1,20
2897,6.5,55,0.58,5793.0,13887720,0,0,0,0,1477,0,63,27,5,1,20
2898,5.4,15,0.04,3474.0,34409206,0,0,0,0,716,0,63,27,0,12,0
2899,4.4,29,0.06,3692.0,31286759,0,0,0,0,281,0,63,27,0,4,0
2900,5.8,38,0.17,5297.0,16612072,0,0,0,0,1266,0,63,27,92,0,5
2901,5.2,43,0.35,1726.0,89955540,0,0,0,0,527,0,63,27,0,1,4
2902,6.2,57,0.53,4569.0,21896367,0,0,0,0,1137,0,63,27,0,1,7
2903,5.4,56,0.59,5942.0,13098996,0,0,0,0,156,0,63,27,0,4,8
2904,4.4,43,0.26,1765.0,87123569,0,0,0,0,189,0,63,27,0,4,8
2905,4.4,43,0.26,3876.0,29000000,0,0,0,0,189,0,63,27,0,4,8
2906,6.0,27,0.12,8809.0,4630045,0,0,0,0,158,0,63,27,0,4,5
2907,4.1,36,0.08,2412.0,58388068,0,0,0,0,1584,0,10,27,0,4,8
2908,5.5,33,0.11,7898.0,6551310,0,0,0,0,941,0,63,27,76,7,9
2909,5.6,49,0.26,3668.0,31609243,0,0,0,0,1712,0,63,27,0,7,17
2910,6.7,51,0.4,8240.0,5796467,0,0,0,0,1423,0,63,27,0,7,17
2911,6.8,48,0.34,6891.0,9352089,0,0,0,0,1114,0,63,27,0,4,7
2912,5.2,41,0.13,3560.0,33035245,0,0,0,0,308,0,63,27,0,4,17
2913,7.2,63,0.65,7265.0,8120148,0,0,0,0,1619,0,63,27,0,7,0
2914,4.3,36,0.12,2647.0,50873923,0,0,0,0,1469,0,63,27,0,1,4
2915,6.1,47,0.38,5150.0,17589867,0,0,0,0,918,0,63,27,0,4,7
2916,5.6,54,0.41,4508.0,22438144,0,0,0,0,936,0,63,27,0,4,7
2917,6.0,0,0.0,6236.0,11738256,0,0,0,0,1575,0,63,27,0,4,5
2918,6.6,40,0.16,9631.0,3356253,0,0,0,0,824,0,62,27,34,7,17
2919,6.9,74,0.66,5879.0,13447998,0,0,0,0,1204,0,62,27,0,4,7
2920,7.3,76,0.82,6819.0,9615464,0,0,0,0,1182,0,63,27,0,4,7
2921,6.7,58,0.52,4740.0,20537741,0,0,0,0,1562,0,62,27,32,4,17
2922,8.2,88,0.9,1013.0,160191915,2,0,0,0,1088,0,62,27,0,5,7
2923,7.2,82,0.88,8105.0,6030129,0,0,0,0,305,0,63,27,32,5,7
2924,7.0,80,0.87,9505.0,3553253,0,0,0,0,1333,0,63,27,0,4,7
2925,6.9,71,0.82,7209.0,8279017,0,0,0,0,455,0,62,27,34,7,12
2926,7.1,49,0.53,9854.0,3075052,0,0,0,0,246,0,63,27,0,0,5
2927,6.8,0,0.79,3453.0,34600000,0,0,0,0,1765,0,63,27,32,4,14
2928,6.9,0,0.3,8030.0,6217413,0,0,0,0,145,0,45,27,92,7,17
2929,7.2,0,0.39,10068.0,2827107,0,0,0,0,830,0,2,27,0,7,19
2930,7.6,86,0.98,3890.0,28876702,0,0,0,0,1420,0,63,27,0,4,5
2931,7.3,80,0.92,7642.0,7144115,0,0,0,0,567,0,63,27,47,7,0
2932,7.2,74,0.84,8264.0,5737353,0,0,0,0,1496,0,62,27,32,3,7
2933,7.0,76,0.88,9624.0,3369307,0,0,0,0,940,0,63,27,0,0,5
2934,6.6,61,0.77,2923.0,44200000,0,0,0,0,160,0,67,27,35,5,7
2935,6.6,61,0.77,6156.0,12000000,0,0,0,0,160,0,67,27,35,5,7
2936,7.4,85,0.87,5823.0,13747234,0,0,0,0,181,0,63,27,0,15,20
2937,7.1,74,0.84,3646.0,31899000,0,0,0,0,181,0,63,27,0,15,20
2938,7.4,0,0.86,7160.0,8443124,2,0,0,0,193,0,63,27,0,7,13
2939,7.1,64,0.73,684.0,221297061,0,0,0,0,108,0,62,27,78,0,1
2940,7.1,64,0.73,1249.0,127990128,0,0,0,0,108,0,62,27,78,0,1
2941,6.3,41,0.36,4877.0,19563579,0,0,0,0,1483,0,62,27,0,7,12
2942,6.5,52,0.59,379.0,345922730,1,0,0,0,953,0,34,27,32,5,7
2943,6.5,52,0.59,3384.0,35755250,1,0,0,0,953,0,34,27,32,5,7
2944,7.3,77,1.0,5044.0,18344729,0,0,0,0,1765,0,63,27,109,4,18
2945,5.5,40,0.37,7057.0,8800000,0,0,0,0,654,0,63,27,0,0,18
2946,6.8,58,0.79,2839.0,46200000,0,0,0,0,676,0,63,27,0,0,5
2947,7.4,0,0.65,3603.0,32511047,0,0,0,0,1442,0,63,27,0,4,15
2948,6.7,55,0.75,3713.0,31063038,0,0,0,0,1106,0,63,27,0,4,15
2949,7.8,72,0.86,3259.0,37823676,4,0,0,0,157,0,63,27,92,4,7
2950,5.8,16,0.09,2796.0,47118057,0,0,0,0,1380,0,63,27,34,4,0
2951,7.8,77,0.96,2546.0,53977250,0,0,0,0,1546,0,63,27,0,7,0
2952,5.9,62,0.52,5211.0,17200000,0,0,0,0,1120,0,63,27,0,7,17
2953,6.0,50,0.38,5547.0,15136870,0,0,0,0,1064,0,63,27,0,0,12
2954,6.8,59,0.67,8329.0,5600000,0,0,0,0,1730,0,63,27,0,0,5
2955,6.7,0,0.77,8950.0,4389334,0,0,0,0,1197,0,62,27,0,7,9
2956,6.5,37,0.36,2859.0,45800000,0,0,0,0,1730,0,63,27,0,4,0
2957,6.1,0,0.5,2147.0,68275764,0,0,0,0,1013,0,63,27,6,0,1
2958,6.6,53,0.5,7085.0,8700000,0,0,0,0,1107,0,63,27,0,4,17
2959,5.3,33,0.4,2953.0,43579163,0,0,0,0,754,0,63,27,0,4,0
2960,5.9,49,0.21,3166.0,39321000,0,0,0,0,151,0,63,27,0,4,17
2961,6.7,0,1.0,5801.0,13839404,0,0,0,0,845,0,63,27,32,0,7
2962,7.3,86,0.82,6954.0,9134733,0,0,0,0,355,0,10,27,0,7,12
2963,5.8,33,0.13,3579.0,32914515,0,0,0,0,1471,0,63,27,53,0,4
2964,5.9,36,0.32,1172.0,138697012,0,0,0,0,809,0,63,27,0,0,4
2965,6.8,70,0.82,7681.0,7032915,0,0,0,0,1342,0,2,27,0,12,20
2966,7.2,77,0.79,6280.0,11541758,0,0,0,0,51,0,10,27,0,4,7
2967,5.2,30,0.19,8281.0,5697588,0,0,0,0,731,0,63,27,0,12,20
2968,6.7,62,0.63,3441.0,34729091,0,0,0,0,1363,0,63,27,0,1,7
2969,7.2,0,0.73,7566.0,7300000,0,0,0,0,1590,0,63,27,0,7,8
2970,4.1,31,0.0,5742.0,14184134,0,0,0,0,1491,0,62,27,0,0,1
2971,6.5,0,0.57,3655.0,31739045,0,0,0,0,1555,0,63,27,0,7,17
2972,5.5,50,0.41,6050.0,12525537,0,0,0,0,83,0,63,27,0,12,0
2973,6.0,0,0.19,2896.0,44948240,0,0,0,0,856,0,63,27,0,1,7
2974,6.9,65,0.68,5624.0,14715067,0,0,0,0,1440,0,63,27,39,7,0
2975,7.8,0,0.98,5663.0,14543394,0,0,0,0,572,0,37,25,32,15,20
2976,7.9,0,0.83,8323.0,5617391,0,0,0,0,480,200,63,27,0,2,0
2977,7.6,84,0.86,3586.0,32790064,0,0,0,0,1738,0,63,27,57,7,0
2978,6.4,0,0.59,2849.0,46038636,0,0,0,0,614,0,10,27,32,5,15
2979,5.7,0,0.21,4126.0,25989889,0,0,0,0,1594,0,63,27,0,4,7
2980,6.1,0,0.38,6900.0,9315576,0,0,0,0,1334,1549,63,27,0,2,1
2981,5.2,0,0.09,3746.0,30573770,0,0,0,0,1489,0,63,27,0,4,5
2982,7.9,0,0.96,2834.0,46295886,3,0,0,0,571,0,63,27,25,4,7
2983,6.5,0,0.52,4810.0,20042048,0,0,0,0,1234,0,63,27,47,4,17
2984,6.5,0,0.52,6802.0,9683567,0,0,0,0,1234,0,63,27,47,4,17
2985,6.4,61,0.73,4400.0,23418200,0,0,0,0,629,0,63,27,0,4,7
2986,5.8,0,0.64,6827.0,9574155,0,0,0,0,1110,0,63,27,0,4,7
2987,5.2,0,0.13,6600.0,10359006,0,0,0,0,1473,0,63,27,0,7,17
2988,4.6,0,0.12,5106.0,17897671,0,0,0,0,1660,0,63,27,0,0,5
2989,6.8,0,0.87,3334.0,36469322,0,0,0,0,228,0,63,27,0,1,7
2990,6.2,0,0.3,6289.0,11504190,0,0,0,0,1003,0,63,27,0,5,7
2991,5.1,42,0.19,2373.0,59925026,0,0,0,0,862,0,63,27,0,4,8
2992,6.1,47,0.33,4150.0,25842024,0,0,0,0,454,0,63,27,0,0,5
2993,6.7,0,0.3,8259.0,5747802,0,0,0,0,970,0,63,27,92,7,20
2994,6.4,0,0.17,6696.0,10020081,0,0,0,0,161,0,10,27,0,4,0
2995,3.4,32,0.35,2483.0,56042592,0,0,0,0,162,0,62,27,0,4,8
2996,6.1,0,0.13,6813.0,9639390,0,0,0,0,642,0,28,27,0,5,7
2997,5.6,0,0.34,4945.0,19014238,0,0,0,0,380,0,2,27,0,12,15
2998,6.7,49,0.38,7031.0,8891623,0,0,0,0,721,0,10,27,0,4,7
2999,7.0,52,0.61,4233.0,25059640,0,0,0,0,1399,0,63,27,0,4,7
3000,4.9,13,0.03,4814.0,20035310,0,0,0,0,983,0,63,27,32,4,7
3001,5.7,37,0.25,4408.0,23360779,0,0,0,0,829,0,63,27,0,0,1
3002,6.9,62,0.63,3974.0,27786849,0,0,0,0,1223,0,62,27,32,4,5
3003,4.6,21,0.11,6009.0,12801190,0,0,0,0,443,0,63,27,32,0,1
3004,5.3,35,0.24,5060.0,18250106,0,0,0,0,54,0,63,27,0,4,17
3005,4.8,37,0.11,3158.0,39393111,0,0,0,0,1551,0,2,27,0,1,4
3006,5.6,29,0.24,2540.0,54207112,0,0,0,0,614,0,63,27,0,5,15
3007,5.0,21,0.08,4863.0,19693891,0,0,0,0,1152,0,63,27,0,4,7
3008,4.4,25,0.19,5249.0,16951798,0,0,0,0,683,0,63,27,0,0,12
3009,4.6,36,0.23,4567.0,21908034,0,0,0,0,1369,0,63,27,0,0,7
3010,2.0,15,0.03,5797.0,13860078,0,0,0,0,1715,0,18,27,0,0,1
3011,5.2,37,0.13,4561.0,21937235,0,0,0,0,1708,0,63,27,0,4,17
3012,6.9,60,0.75,1670.0,93074616,0,0,0,0,1223,0,62,27,0,4,7
3013,4.8,31,0.08,5655.0,14566246,0,0,0,0,118,0,63,27,0,4,0
3014,5.1,30,0.11,2934.0,43957541,0,0,0,0,1371,0,63,27,0,12,15
3015,4.2,36,0.19,3937.0,28231444,0,0,0,0,895,0,62,27,0,0,1
3016,4.2,32,0.13,2172.0,67192859,0,0,0,0,1572,0,63,27,0,7,12
3017,6.8,65,0.75,5193.0,17300838,0,0,0,0,1395,0,24,27,92,4,5
3018,6.3,0,0.62,6650.0,10156968,0,0,0,0,615,0,63,27,0,4,5
3019,6.1,0,0.59,5178.0,17433072,0,0,0,0,1034,0,63,27,0,4,7
3020,4.2,26,0.05,9725.0,3252550,0,0,0,0,1583,0,63,27,0,0,7
3021,5.8,0,0.51,5238.0,17000437,0,0,0,0,299,287,10,27,0,2,1
3022,5.1,43,0.23,5637.0,14651216,0,0,0,0,799,0,63,27,47,5,7
3023,5.6,46,0.26,7228.0,8224998,0,0,0,0,1744,0,63,27,0,1,4
3024,6.5,52,0.56,2966.0,43343247,0,0,0,0,1738,0,63,27,32,4,17
3025,3.9,17,0.04,6068.0,12449638,0,0,0,0,1084,0,63,27,0,4,8
3026,6.3,38,0.19,5831.0,13725032,0,0,0,0,1142,0,63,27,0,3,7
3027,6.7,55,0.6,9715.0,3260555,0,0,0,0,1463,0,63,27,0,7,19
3028,6.3,63,0.55,2707.0,49733545,0,0,0,0,1349,0,63,27,0,4,7
3029,6.3,66,0.81,5970.0,12967829,0,0,0,0,1669,0,63,27,0,4,7
3030,8.0,72,0.86,1363.0,116773317,0,0,0,0,27,1067,62,27,0,6,0
3031,5.8,46,0.21,6644.0,10172519,0,0,0,0,131,0,63,27,32,0,4
3032,5.1,35,0.16,1640.0,95127344,0,0,0,0,738,0,63,27,92,12,20
3033,7.2,0,0.0,5477.0,15505922,0,0,0,0,421,0,23,40,0,5,15
3034,7.1,19,0.36,9307.0,3824868,0,0,0,0,179,0,63,27,0,7,0
3035,6.1,49,0.33,7843.0,6678033,0,0,0,0,1604,0,63,27,34,7,15
3036,6.7,0,0.0,8178.0,5922805,0,0,0,0,1231,0,62,27,0,5,7
3037,5.2,34,0.32,8333.0,5595545,0,0,0,0,750,0,63,27,0,7,9
3038,6.7,64,0.62,5884.0,13432256,0,0,0,0,926,0,62,27,47,7,17
3039,7.8,63,0.81,9834.0,3099369,0,0,0,0,1542,0,62,27,14,7,17
3040,7.3,0,1.0,7823.0,6732052,0,0,0,0,293,0,2,27,0,4,0
3041,7.3,70,0.77,9053.0,4196621,0,0,0,0,1765,0,63,27,0,4,7
3042,7.8,83,0.91,4215.0,25218042,0,0,0,0,1320,0,24,27,54,7,0
3043,7.8,85,0.93,9367.0,3740030,0,0,0,0,815,0,63,27,34,4,7
3044,6.5,70,0.8,7973.0,6367164,0,0,0,0,432,0,63,27,0,4,0
3045,7.4,61,0.73,6499.0,10686841,0,0,0,0,1765,0,63,27,39,4,0
3046,6.9,0,0.67,10049.0,2844379,0,0,0,0,1241,0,63,27,0,7,17
3047,6.1,71,0.88,9199.0,3992420,0,0,0,0,222,0,63,27,0,0,5
3048,8.0,77,0.93,5059.0,18254702,0,0,0,0,1765,0,63,27,39,4,7
3049,7.5,89,0.94,4098.0,26317943,3,0,0,0,684,0,62,27,34,7,17
3050,7.0,0,0.6,7303.0,8000000,0,0,0,0,1647,0,62,27,0,4,5
3051,7.1,73,0.86,8827.0,4600000,0,0,0,0,1657,0,63,27,0,5,7
3052,6.6,68,0.68,5097.0,17985000,0,0,0,0,794,0,63,27,92,12,0
3053,6.3,61,0.71,2803.0,46918287,0,0,0,0,670,0,63,27,92,7,17
3054,7.4,78,0.96,9002.0,4300000,0,0,0,0,1136,0,63,27,0,0,5
3055,6.6,48,0.58,4823.0,20000000,0,0,0,0,1312,0,62,27,0,0,5
3056,7.5,55,0.85,3317.0,36734619,0,0,0,0,1501,0,63,27,92,0,5
3057,7.5,55,0.85,5473.0,15545115,0,0,0,0,1501,0,63,27,92,0,5
3058,7.2,81,0.84,177.0,550517357,3,0,0,0,1313,0,38,27,0,0,1
3059,7.2,81,0.84,177.0,550517357,1,0,0,0,1313,0,38,27,0,0,1
3060,7.2,81,0.84,1712.0,90614445,3,0,0,0,1313,0,38,27,0,0,1
3061,7.2,81,0.84,1712.0,90614445,1,0,0,0,1313,0,38,27,0,0,1
3062,7.2,81,0.84,6703.0,10000650,3,0,0,0,1313,0,38,27,0,0,1
3063,7.2,81,0.84,6703.0,10000650,1,0,0,0,1313,0,38,27,0,0,1
3064,6.2,41,0.33,2661.0,50681884,0,0,0,0,1328,0,62,27,32,1,15
3065,6.1,51,0.2,2081.0,70687344,0,0,0,0,209,0,63,27,0,0,4
3066,6.8,56,0.67,1540.0,101300000,0,0,0,0,1547,0,63,27,0,4,5
3067,6.7,65,0.78,3284.0,37337746,0,0,0,0,151,0,62,27,54,4,5
3068,6.4,42,0.54,7658.0,7100000,0,0,0,0,603,0,62,27,21,0,7
3069,7.3,82,0.83,4797.0,20093330,3,0,0,0,1475,0,62,27,0,7,17
3070,7.4,64,0.89,4436.0,23017811,0,0,0,0,1339,0,63,27,0,7,0
3071,6.7,75,0.85,3848.0,29309766,0,0,0,0,329,0,55,94,81,0,5
3072,5.9,42,0.67,4230.0,25100000,0,0,0,0,1634,0,63,27,0,0,1
3073,7.3,81,0.91,5191.0,17307019,0,0,0,0,1755,0,63,27,6,0,5
3074,6.2,70,0.61,3205.0,38702310,0,0,0,0,462,0,63,27,0,4,7
3075,6.3,74,0.85,3065.0,41382841,0,0,0,0,502,0,63,27,0,4,7
3076,5.6,42,0.47,7290.0,8025872,0,0,0,0,1665,0,63,27,0,4,12
3077,6.1,51,0.38,5488.0,15448400,0,0,0,0,1317,0,63,27,0,7,17
3078,6.7,50,0.56,5743.0,14182305,0,0,0,0,818,0,63,27,54,12,0
3079,7.2,36,0.67,9409.0,3685862,0,0,0,0,1331,0,63,27,0,4,0
3080,5.1,0,0.2,6690.0,10030875,0,0,0,0,31,0,63,27,0,0,18
3081,6.7,71,0.87,3253.0,37963281,0,0,0,0,1177,0,63,27,92,4,7
3082,6.5,0,0.12,4383.0,23562716,0,0,0,0,847,0,63,27,47,4,5
3083,7.0,66,0.83,3251.0,38016380,0,0,0,0,953,0,63,27,0,7,15
3084,6.1,0,0.22,7690.0,7018525,0,0,0,0,1551,0,63,27,0,0,5
3085,6.8,0,0.54,4965.0,18899204,0,0,0,0,1697,0,63,27,0,4,7
3086,6.7,62,0.64,4267.0,24760338,0,0,0,0,1108,0,63,27,0,7,0
3087,6.5,0,0.53,4435.0,23042200,0,0,0,0,1566,0,62,27,0,3,7
3088,6.2,0,0.29,5612.0,14793701,0,0,0,0,64,0,63,27,0,4,17
3089,6.7,0,0.25,5324.0,16480770,0,0,0,0,883,0,63,27,0,7,0
3090,6.0,45,0.12,5687.0,14407578,0,0,0,0,677,0,63,27,0,5,7
3091,5.3,43,0.32,3745.0,30593313,0,0,0,0,25,0,63,27,0,8,1
3092,6.0,0,0.43,4791.0,20133326,0,0,0,0,615,0,63,27,0,4,17
3093,7.0,64,0.72,3480.0,34327391,0,0,0,0,185,367,63,27,0,0,1
3094,6.4,0,0.31,8278.0,5701359,0,0,0,0,273,0,10,27,0,12,18
3095,5.7,38,0.38,1323.0,119745070,0,0,0,0,1232,0,63,27,72,4,7
3096,6.1,42,0.35,4942.0,19035741,0,0,0,0,89,0,63,27,17,0,5
3097,6.0,36,0.06,5935.0,13109234,0,0,0,0,1292,0,63,27,0,4,17
3098,5.2,56,0.49,285.0,402280159,0,0,0,0,232,0,63,27,0,7,9
3099,5.2,56,0.49,5562.0,15055091,0,0,0,0,232,0,63,27,0,7,9
3100,6.1,65,0.71,8012.0,6276869,0,0,0,0,64,0,17,27,0,4,0
3101,6.6,43,0.27,3494.0,34105207,0,0,0,0,890,0,63,27,0,7,20
