,Unnamed: 0,Box Office,IMDB,Metacritic,Released,Rotten Tomatoes,Rank,Worldwide Box Office,Domestic Box Office,International Box Office,Awards,Actors_1,Actors_2,Actors_3,directors_1,directors_2,Country_1,language_1,language_2,Genre_1,Genre_2
1977,1977,0,6.0,57,30540,0.6,4662,21156152,21156152,0,0,1479,1325,1292,1013,0,63,27,0,12,20
1978,1978,0,5.6,37,31457,0.18,5236,17005599,17005599,0,0,1110,3569,3942,1112,0,63,27,6,0,1
1979,1979,0,7.9,90,31485,0.91,3127,40084041,40084041,0,3,509,889,4142,1765,0,63,27,0,4,7
1980,1980,0,7.3,0,31632,0.58,8205,5849647,5849647,0,0,4500,2404,4132,1202,0,63,27,48,2,0
1981,1981,0,6.8,66,31959,0.82,4844,19816619,19816619,0,1,1506,3954,4076,794,0,63,27,0,0,1
1982,1982,0,6.4,33,32759,0.4,5665,14533681,14533681,0,0,2647,1496,1497,1056,397,63,27,0,0,19
1983,1983,0,5.7,56,32374,0.55,2720,49369899,49369899,0,0,2887,3445,778,1371,0,63,27,0,12,0
1984,1984,0,6.8,66,32766,0.78,2404,58571513,58571513,0,0,94,1763,2928,614,0,63,27,0,5,7
1985,1985,0,7.0,38,32470,0.7,2386,59450353,59450353,0,0,621,3220,2920,1380,0,63,27,0,4,7
1986,1986,0,5.8,0,32178,0.4,5395,16031707,16031707,0,0,3375,1754,120,843,0,63,27,0,4,7
1987,1987,0,5.8,37,33186,0.4,3491,34166572,26904572,7262000,0,145,2722,2087,846,0,63,27,0,12,20
1988,1988,0,6.4,65,33109,0.84,3578,32942739,32942739,0,0,3638,1920,1161,1503,0,63,27,0,0,5
1989,1989,754393,7.6,92,42040,0.98,5503,15363560,15363560,0,0,125,1729,6006,71,0,47,78,0,5,7
1990,1990,0,6.2,0,33249,0.27,4497,22545360,22545360,0,0,2647,2205,1464,1540,0,63,27,81,0,5
1991,1991,0,4.9,0,33284,0.05,7152,8479793,8479793,0,0,1002,1254,2900,319,0,63,27,0,4,0
1992,1992,0,6.2,56,33452,0.69,2522,54751779,54751779,0,0,4175,3177,517,1119,0,63,27,0,4,7
1993,1993,0,6.1,0,33396,0.35,4225,25122195,25122195,0,0,1056,2827,2925,1569,0,63,27,0,4,0
1994,1994,0,7.6,61,33508,0.83,3038,41798224,41798224,0,1,2662,31,4650,1642,0,63,27,0,4,7
1995,1995,0,4.9,39,33494,0.2,3436,34872033,34872033,0,0,5046,3685,5432,1354,0,63,27,0,9,12
1996,1996,0,5.9,0,34215,0.4,2811,46730578,6730578,40000000,0,1092,3484,3721,1612,0,2,27,0,0,5
1997,1997,0,7.5,71,34297,0.79,3704,31160784,31160784,0,0,3385,1147,3531,294,0,63,27,0,5,7
1998,1998,0,5.5,16,34479,0.1,1335,119180938,42586861,76594077,0,1681,3027,2874,847,0,63,27,0,0,4
1999,1999,0,5.2,0,34376,0.27,5305,16559100,16559100,0,0,1254,2537,347,636,0,63,27,0,4,7
2000,2000,0,6.6,67,34383,0.66,4800,20079850,20079850,0,0,6102,1861,2561,128,0,63,27,0,4,7
2001,2001,0,6.4,0,34607,0.56,1655,94215000,46815000,47400000,0,4114,3089,5509,311,0,63,27,3,1,5
2002,2002,0,5.5,0,34614,0.07,2440,57362581,57362581,0,0,5625,5392,2528,1025,0,63,27,0,0,5
2003,2003,0,6.6,0,34467,0.71,2689,50021959,50021959,0,0,314,4076,1765,1026,0,63,27,106,7,17
2004,2004,0,7.2,53,34733,0.59,7023,8925803,8924549,1254,0,5235,3168,3201,818,0,63,27,0,7,12
2005,2005,0,7.2,63,34789,0.78,5538,15185000,15185000,0,0,5477,5174,5850,1248,0,2,27,0,4,7
2006,2006,0,5.9,0,34887,0.44,1256,127361412,37361412,90000000,0,5332,4946,3152,758,0,63,27,0,0,1
2007,2007,0,5.8,45,35020,0.08,4885,19474589,19474589,0,0,3444,5547,3979,78,0,63,27,0,4,8
2008,2008,0,5.9,51,34908,0.38,1417,110521733,50621733,59900000,0,5259,2738,1505,650,0,63,27,92,0,5
2009,2009,0,7.7,72,20012,0.91,1766,87100000,53458319,33641681,1,2310,473,6079,149,0,63,27,32,4,7
2010,2010,0,4.5,27,34999,0.1,4870,19637147,19637147,0,0,1681,322,205,1742,0,63,27,0,4,9
2011,2011,0,5.6,39,34915,0.33,4338,23998226,23998226,0,0,1509,3327,5189,177,0,63,27,0,0,5
2012,2012,0,6.4,62,35139,0.64,1304,122079192,56679192,65400000,0,3482,5579,2185,1609,0,63,27,0,0,1
2013,2013,0,6.4,41,35249,0.5,1079,152036382,104636382,47400000,0,2992,3495,1913,890,0,63,27,0,7,9
2014,2014,0,6.7,68,35489,0.84,6007,12803305,12803305,0,0,4114,3608,1537,757,0,63,27,0,7,0
2015,2015,0,6.9,64,35657,0.74,2269,63706632,44906632,18800000,0,5625,2218,4858,687,0,63,27,0,5,7
2016,2016,0,6.9,0,35699,0.63,3496,34099255,27799255,6300000,0,398,120,1761,1003,0,63,27,0,0,1
2017,2017,0,5.9,20,35475,0.13,3333,36470465,36470465,0,0,1002,595,4837,1573,0,63,27,0,4,0
2018,2018,0,4.8,0,35832,0.46,5758,14089198,14089198,0,0,6012,1254,5816,847,0,63,27,78,0,4
2019,2019,0,5.9,0,35839,0.73,2544,54045832,22619589,31426243,0,2928,3922,2791,1309,0,62,27,0,1,4
2020,2020,0,5.4,46,35972,0.43,484,294156605,144156605,150000000,2,1681,4551,4520,135,0,63,27,0,4,8
2021,2021,0,5.4,46,35972,0.43,7000,9000000,9000000,0,2,1681,4551,4520,135,0,63,27,0,4,8
2022,2022,60033780,6.0,42,35944,0.26,1859,81529000,60110313,21418687,0,5259,2207,2029,499,0,63,27,0,7,17
2023,2023,0,6.3,31,36124,0.43,4672,21094974,9949470,11145504,0,3018,3586,834,1298,0,63,27,0,4,5
2024,2024,0,5.3,37,36399,0.15,6502,10672566,10672566,0,0,3001,982,2848,1361,0,63,27,0,7,18
2025,2025,0,6.4,44,36385,0.31,6384,11115766,10115014,1000752,0,1122,3240,627,897,0,63,27,99,7,15
2026,2026,0,5.8,42,36434,0.28,4492,22591451,17843379,4748072,0,4100,57,5513,871,0,63,27,0,4,7
2027,2027,0,6.6,43,36420,0.45,2847,46112640,35188640,10924000,0,3385,3330,2897,1503,0,63,27,0,7,17
2028,2028,0,6.2,31,36280,0.16,9158,4023741,4023741,0,0,1526,5357,1723,1464,0,63,27,0,4,9
2029,2029,0,6.0,46,36630,0.32,2320,62063972,37035515,25028457,0,5259,5970,1575,135,0,63,27,0,4,7
2030,2030,0,6.9,54,36623,0.62,3591,32662299,32662299,0,0,1383,4304,895,164,0,63,27,47,4,7
2031,2031,0,7.4,73,36581,0.82,3538,33422485,19389454,14033031,1,4153,5793,1920,311,0,63,27,0,4,7
2032,2032,31193043,6.2,45,36868,0.39,2295,62761005,32598931,30162074,0,4076,5189,1409,1634,0,63,27,92,0,7
2033,2033,5225573,6.7,49,36777,0.48,5945,13061935,6047856,7014079,0,5205,560,3181,284,0,63,27,92,0,5
2034,2034,0,4.8,43,37043,0.3,2490,55762229,55762229,0,0,5023,1166,2896,1027,0,63,27,0,4,18
2035,2035,27823989,6.4,55,37069,0.71,3903,28734552,28734552,0,0,5915,5664,4537,872,0,63,27,0,5,7
2036,2036,23287872,6.5,66,37204,0.66,3887,28906817,23483357,5423460,0,2031,1315,1484,373,0,10,27,0,0,5
2037,2037,23287872,6.5,66,37204,0.66,9658,3324131,50136,3273995,0,2031,1315,1484,373,0,10,27,0,0,5
2038,2038,34705149,6.6,58,37078,0.51,3308,36833473,36833473,0,0,2781,758,5683,259,0,17,27,32,0,5
2039,2039,18968154,5.9,22,36931,0.18,4146,25873142,19351569,6521573,0,5569,2406,2589,408,0,63,27,99,4,5
2040,2040,0,6.8,0,37512,0.64,2602,52223306,31597131,20626175,0,5096,1175,4240,1075,0,63,27,0,7,20
2041,2041,30194326,5.6,48,37519,0.48,3246,38067218,30306281,7760937,0,2123,5606,2045,156,0,63,27,0,4,7
2042,2042,39177215,5.7,25,37400,0.22,2643,50970660,39177215,11793445,0,2712,637,5720,1116,0,63,27,0,5,7
2043,2043,6543347,6.3,59,37566,0.49,5267,16830252,6630252,10200000,0,4878,414,4713,181,0,17,27,32,5,7
2044,2044,15943478,6.2,14,37281,0.13,5229,17033556,16033556,1000000,0,5560,1898,3599,1591,0,63,27,0,0,4
2045,2045,51362626,5.2,47,37440,0.57,2309,62432423,51432423,11000000,0,5364,4345,3045,871,0,63,27,0,4,8
2046,2046,75456736,7.0,72,37344,0.84,1886,80491516,75600072,4891444,0,1506,4806,2631,849,0,63,27,0,7,8
2047,2047,75456736,7.0,72,37344,0.84,4600,21633874,21633874,0,0,1506,4806,2631,849,0,63,27,0,7,8
2048,2048,38230435,5.8,69,37407,0.77,3092,40796145,38230435,2565710,0,1676,1026,1495,1034,0,63,27,0,0,4
2049,2049,34600000,5.8,36,37680,0.25,2473,56434942,34657731,21777211,0,2781,1231,391,72,0,63,27,57,0,5
2050,2050,34195533,6.1,40,37694,0.29,2793,47213095,34234008,12979087,0,5845,560,1175,1755,0,63,27,82,0,5
2051,2051,34195533,6.1,40,37694,0.29,7953,6420615,6420615,0,0,5845,560,1175,1755,0,63,27,82,0,5
2052,2052,26300000,6.7,48,37804,0.45,1881,80767884,26483452,54284432,0,700,920,4256,1258,1658,63,27,17,2,1
2053,2053,36922190,6.1,33,37848,0.13,3293,37095657,37095657,0,0,772,1237,3930,154,0,63,27,0,4,7
2054,2054,4394454,6.5,32,37918,0.14,6305,11427090,4426297,7000793,0,327,1149,5704,1086,0,18,27,4,1,7
2055,2055,52277485,6.9,38,37918,0.36,2566,53293628,52333738,959890,0,1217,1663,175,1152,0,63,27,0,3,7
2056,2056,13351235,6.2,49,38296,0.48,3412,35195939,13395939,21800000,0,3133,4902,2552,245,0,62,27,0,4,7
2057,2057,13351235,6.2,49,38296,0.48,4972,18871300,18871300,0,0,3133,4902,2552,245,0,62,27,0,4,7
2058,2058,49887802,5.4,50,38079,0.53,1963,76482461,50026353,26456108,0,1972,5157,678,1746,868,63,27,57,2,1
2059,2059,13922211,4.5,33,38135,0.18,5659,14553807,13922211,631596,0,5807,3389,4116,764,0,63,27,92,4,0
2060,2060,59341993,5.3,42,38149,0.26,1622,96221971,59475623,36746348,0,4463,4015,589,515,0,63,27,0,4,12
2061,2061,59341993,5.3,42,38149,0.26,9175,4000000,4000000,0,0,4463,4015,589,515,0,63,27,0,4,12
2062,2062,62252415,4.8,34,38527,0.24,1223,131159306,63313159,67846147,0,4463,6054,5431,1232,0,63,27,92,4,9
2063,2063,19355116,5.5,45,38583,0.32,2254,64188387,19478106,44710281,0,1884,4995,5761,535,0,62,27,0,2,1
2064,2064,1550000,2.9,18,38723,0.04,9385,3711633,2405420,1306213,0,3457,4189,4017,1715,0,18,27,0,0,1
2065,2065,48478234,2.8,11,38765,0.07,1801,85146165,48548426,36597739,0,220,33,5478,3,712,63,27,0,4,17
2066,2066,39143839,5.0,33,39003,0.12,2076,70743839,39143839,31600000,0,5280,242,429,1625,0,63,27,48,12,20
2067,2067,37442180,6.2,39,39003,0.22,3067,41342180,37442180,3900000,0,5096,1106,3536,118,0,63,27,0,4,7
2068,2068,22999535,5.1,24,38800,0.09,4428,23187506,23086480,101026,0,3019,5242,1945,1752,0,63,27,0,9,12
2069,2069,11600000,4.3,26,38940,0.03,6057,12506188,11989328,516860,0,5758,1192,1002,1309,0,63,27,0,0,1
2070,2070,84438648,4.7,32,39024,0.17,1449,107500122,84500122,23000000,0,5758,1755,1828,1135,0,63,27,0,1,4
2071,2071,4584886,6.4,43,39402,0.26,3711,31077418,4617608,26459810,0,561,2098,2110,1176,0,63,27,0,7,17
2072,2072,18699775,7.0,75,39227,0.9,4527,22217183,19097550,3119633,0,3365,4394,1000,10,0,63,27,0,4,7
2073,2073,4784111,6.4,54,39687,0.62,8637,4934104,4886216,47888,0,5546,913,3085,64,0,63,27,92,4,13
2074,2074,31199215,6.0,56,39542,0.52,3066,41348628,31373938,9974690,0,2948,1437,4986,562,0,63,27,34,4,7
2075,2075,11644832,5.0,43,39640,0.2,2662,50648806,11803254,38845552,0,1681,1748,1983,189,0,63,27,0,1,4
2076,2076,73023275,5.4,51,39829,0.46,1301,122357172,73178547,49178625,0,1808,2463,1586,1653,0,18,27,0,4,8
2077,2077,35922978,5.6,36,39850,0.12,2102,70022978,35922978,34100000,0,5558,2644,1795,610,0,63,27,32,0,1
2078,2078,7366736,6.7,55,40053,0.48,6679,10066366,7460204,2606162,0,2260,1703,2339,80,0,63,27,0,3,4
2079,2079,48520000,4.6,43,40270,0.27,2350,60831067,60095852,735215,0,5911,2564,2788,1712,0,63,27,0,4,7
2080,2080,28965459,7.2,57,41019,0.75,3307,36834823,28965459,7869364,0,5758,0,0,27,1067,58,27,0,6,0
2081,2081,0,5.2,0,40568,0.0,6902,9312631,0,9312631,0,0,0,0,298,0,63,27,0,2,1
2082,2082,0,6.2,0,43525,0.53,5868,13516959,10519425,2997534,0,0,0,0,1197,0,24,27,0,7,12
2083,2083,192005,5.3,28,39968,0.25,8291,5683954,256682,5427272,0,0,0,0,259,0,20,27,48,0,12
2084,2084,3456676,6.8,66,39689,0.74,6300,11459039,3577210,7881829,0,0,0,0,651,0,63,27,92,7,17
2085,2085,0,7.2,0,38183,0.0,8108,6027849,0,6027849,0,0,0,0,575,0,63,27,0,4,7
2086,2086,0,5.8,62,39170,0.71,3615,32330354,32330354,0,0,0,0,0,899,0,38,27,0,4,12
2087,2087,0,5.8,62,39170,0.71,8558,5063452,82987,4980465,0,0,0,0,899,0,38,27,0,4,12
2088,2088,12294036,7.1,63,39514,0.77,5539,15172953,12313694,2859259,0,0,0,0,136,0,62,27,0,4,17
2089,2089,3494485,7.0,84,39773,0.92,4650,21234179,3512016,17722163,0,0,0,0,1172,0,62,27,0,4,7
2090,2090,10127352,6.7,38,38989,0.13,6618,10243159,10178331,64828,0,0,0,0,38,0,63,27,0,7,19
2091,2091,0,6.6,60,35230,0.52,8840,4573330,4573330,0,0,0,0,0,134,0,27,27,32,7,15
2092,2092,0,7.5,72,35760,0.84,5402,16011975,8038061,7973914,0,0,0,0,80,0,63,27,0,7,0
2093,2093,0,7.3,67,34740,0.69,10060,2834250,2834250,0,0,0,0,0,338,0,62,27,0,5,20
2094,2094,0,7.1,0,36182,0.6,9229,3956212,3956212,0,0,0,0,0,1749,0,63,27,34,4,7
2095,2095,0,7.3,53,34404,0.56,5586,14938149,2816518,12121631,0,0,0,0,802,488,62,27,31,4,7
2096,2096,0,7.0,65,36091,0.56,8992,4313644,1053788,3259856,0,0,0,0,1670,0,62,27,32,7,13
2097,2097,0,7.4,0,33515,0.89,10042,2853801,2853801,0,0,0,0,0,1443,0,63,27,0,7,17
2098,2098,0,6.8,60,29600,0.78,5737,14200000,14200000,0,0,0,0,0,355,0,10,27,0,12,18
2099,2099,0,6.9,0,34796,0.41,1147,141247413,65647413,75600000,0,0,0,0,1118,0,63,27,0,0,4
2100,2100,0,6.9,0,34796,0.41,6937,9200000,9200000,0,0,0,0,0,1118,0,63,27,0,0,4
2101,2101,100978700,6.5,35,36686,0.25,645,232643008,101643008,131000000,0,0,0,0,424,0,63,27,0,0,5
2102,2102,0,7.2,58,27023,0.81,2907,44680473,44680473,0,0,0,0,0,1638,0,63,27,0,0,5
2103,2103,0,7.1,0,26956,0.64,2696,49919870,49919870,0,2,0,0,0,1620,0,63,27,32,7,17
2104,2104,0,8.8,0,42645,0.0,9936,3000000,3000000,0,0,0,0,0,1779,0,63,27,0,7,15
2105,2105,0,7.2,60,28109,0.83,3512,33833201,33833201,0,0,0,0,0,151,0,62,27,0,4,5
2106,2106,0,6.1,26,29706,0.29,4590,21722776,21722776,0,0,0,0,0,1590,0,63,27,0,12,15
2107,2107,0,7.7,68,29994,0.92,1333,119285432,119285432,0,3,0,0,0,1077,0,62,27,0,7,0
2108,2108,0,5.9,0,29210,0.43,3379,35841901,35841901,0,0,0,0,0,543,0,63,27,0,0,18
2109,2109,0,6.5,54,30470,0.61,3641,32000000,32000000,0,0,0,0,0,1383,0,63,27,0,5,12
2110,2110,0,6.8,69,30981,0.78,7056,8801940,8801940,0,0,0,0,0,181,0,63,27,0,15,20
2111,2111,0,6.9,59,31401,0.59,6101,12303411,12303411,0,0,0,0,0,1763,0,63,27,0,0,1
2112,2112,0,6.2,47,31254,0.36,2719,49400000,49400000,0,0,0,0,0,54,0,63,27,47,1,4
2113,2113,0,6.9,68,31198,0.76,2812,46700000,46700000,0,0,0,0,0,1147,0,63,27,0,4,5
2114,2114,0,5.7,39,31135,0.29,2507,55337042,55337042,0,0,0,0,0,754,695,63,27,0,4,0
2115,2115,0,6.4,22,31387,0.32,2384,59526202,59526202,0,0,0,0,0,847,0,63,27,78,1,4
2116,2116,0,6.6,55,31093,0.57,5956,13000000,13000000,0,0,0,0,0,614,0,63,27,0,7,17
2117,2117,0,6.9,38,31737,0.7,2780,47483002,47483002,0,0,0,0,0,426,0,63,27,0,2,1
2118,2118,0,6.9,75,31499,0.7,7238,8200000,8200000,0,0,0,0,0,388,0,63,27,0,4,7
2119,2119,0,7.1,83,32157,0.93,1883,80640528,80640528,0,3,0,0,0,1234,0,63,27,47,4,7
2120,2120,0,6.4,52,32724,0.17,4591,21717616,21717616,0,0,0,0,0,827,0,63,27,0,5,7
2121,2121,0,5.8,51,32794,0.59,475,297100000,140088813,157011187,0,0,0,0,54,0,63,27,0,4,0
2122,2122,0,6.8,79,32850,0.84,1817,83699711,83699711,0,0,0,0,0,340,0,63,27,0,4,17
2123,2123,0,6.1,0,32857,0.26,5722,14278900,14278900,0,0,0,0,0,1671,0,63,27,13,1,4
2124,2124,0,6.8,73,32498,0.85,2264,63800000,63800000,0,1,0,0,0,1177,0,63,27,0,4,7
2125,2125,0,7.4,0,32570,0.69,3815,29823140,29823140,0,0,0,0,0,830,0,63,27,92,7,0
2126,2126,0,6.5,0,33081,0.93,4646,21289527,21289527,0,0,0,0,0,59,0,63,27,47,4,5
2127,2127,0,6.6,56,33221,0.73,3414,35140500,35140500,0,0,0,0,0,1377,0,63,27,0,4,7
2128,2128,0,6.9,0,33165,0.6,4630,21413105,21413105,0,0,0,0,0,1551,0,2,27,0,0,1
2129,2129,0,6.5,47,33086,0.35,2926,44143410,44143410,0,0,0,0,0,557,0,63,27,0,0,22
2130,2130,0,6.6,0,33613,0.63,1750,88036683,88036683,0,0,0,0,0,311,0,63,27,0,7,20
2131,2131,0,7.7,64,33949,0.74,3996,27492918,27281507,211411,0,0,0,0,185,0,63,27,0,4,7
2132,2132,0,6.3,63,33830,0.55,2759,48017402,48017402,0,0,0,0,0,110,0,63,27,0,7,20
2133,2133,0,4.8,40,34047,0.23,3009,42273609,42273609,0,0,0,0,0,1611,0,63,27,0,0,1
2134,2134,0,7.0,53,34328,0.63,2094,70172621,70172621,0,0,0,0,0,436,0,63,27,0,4,7
2135,2135,0,6.0,51,34173,0.29,4005,27450453,27450453,0,0,0,0,0,872,0,63,27,0,7,17
2136,2136,0,4.0,40,34278,0.03,6496,10696210,10696210,0,0,0,0,0,521,0,63,27,48,0,5
2137,2137,0,5.8,0,34229,0.17,4357,23798623,23798623,0,0,0,0,0,1484,0,63,27,0,0,5
2138,2138,0,6.7,65,34535,0.78,1353,117615211,92115211,25500000,0,0,0,0,806,0,63,27,0,5,7
2139,2139,0,5.1,0,34565,0.21,4853,19750470,19750470,0,0,0,0,0,1394,0,63,27,0,15,17
2140,2140,0,6.4,0,34621,0.36,4909,19306362,19306362,0,0,0,0,0,453,0,63,27,0,4,8
2141,2141,0,5.5,0,34423,0.05,3740,30626182,30626182,0,0,0,0,0,387,0,63,27,0,4,19
2142,2142,0,6.7,63,34796,0.69,4548,22032635,22032635,0,0,0,0,0,752,0,63,27,92,4,7
2143,2143,0,7.1,0,35055,0.52,6345,11268750,11268750,0,0,0,0,0,1549,0,63,27,0,2,1
2144,2144,0,5.1,22,34859,0.22,1080,152022333,81022333,71000000,0,0,0,0,512,0,63,27,3,0,1
2145,2145,0,5.9,0,35055,0.11,6505,10660264,10660264,0,0,0,0,0,1106,0,17,27,34,4,9
2146,2146,0,6.6,50,34824,0.5,1583,98393930,38863798,59530132,0,0,0,0,1000,0,62,27,32,4,7
2147,2147,0,6.0,58,34894,0.73,3390,35627222,35627222,0,0,0,0,0,515,0,63,27,0,7,8
2148,2148,0,6.8,86,34978,0.88,3983,27688744,21284514,6404230,0,0,0,0,602,0,63,27,0,4,5
2149,2149,0,6.7,54,34922,0.44,2691,50008143,50008143,0,0,0,0,0,45,0,63,27,0,7,17
2150,2150,0,5.6,0,35279,0.16,2368,60209334,21226204,38983130,0,0,0,0,60,0,63,27,0,0,7
2151,2151,0,6.2,35,35174,0.07,6686,10039566,10039566,0,0,0,0,0,1377,0,63,27,0,4,7
2152,2152,0,5.3,25,35209,0.08,4045,26936265,26936265,0,0,0,0,0,1400,0,63,27,32,0,4
2153,2153,0,5.9,0,35405,0.25,1029,158908290,32908290,126000000,0,0,0,0,1407,0,63,27,0,0,1
2154,2154,0,6.1,37,35475,0.33,3853,29299524,29299524,0,0,0,0,0,78,0,63,27,92,4,7
2155,2155,0,6.6,57,35755,0.49,4232,25078937,25078937,0,0,0,0,0,294,0,63,27,32,5,7
2156,2156,0,5.9,55,35664,0.61,4177,25514166,25514166,0,0,0,0,0,601,0,63,27,47,12,18
2157,2157,0,3.8,23,35594,0.04,1091,150468000,48097081,102370919,0,0,0,0,704,0,63,27,3,0,1
2158,2158,0,6.1,37,35888,0.17,3569,32983332,32983332,0,0,0,0,0,614,0,63,27,0,0,5
2159,2159,0,5.8,0,35893,0.31,4433,23047939,23047939,0,0,0,0,0,646,0,63,27,0,4,7
2160,2160,0,6.9,33,36385,0.48,8222,5825314,4217115,1608199,0,0,0,0,7,0,63,27,0,4,13
2161,2161,0,5.5,22,36210,0.08,9852,3076820,3076820,0,0,0,0,0,349,0,63,27,0,4,5
2162,2162,0,5.7,34,36357,0.41,3653,31770413,31770413,0,0,0,0,0,1590,0,63,27,0,0,4
2163,2163,0,6.4,45,36623,0.36,2048,71719931,61322858,10397073,0,0,0,0,1755,0,62,27,6,7,20
2164,2164,0,5.6,24,36616,0.09,3426,35007180,35007180,0,0,0,0,0,1407,0,63,27,0,0,5
2165,2165,14551088,5.1,24,36805,0.11,4896,19417182,14967182,4450000,0,0,0,0,1572,0,63,27,0,0,5
2166,2166,24160216,6.1,34,36959,0.32,2475,56331864,24375436,31956428,0,0,0,0,839,0,63,27,22,0,5
2167,2167,41176738,6.5,60,37176,0.64,2053,71523271,41523271,30000000,0,0,0,0,118,0,63,27,0,4,5
2168,2168,54218420,6.3,38,37162,0.24,1481,104488383,54997476,49490907,0,0,0,0,538,0,63,27,47,7,15
2169,2169,13748199,4.5,13,37001,0.11,5728,14249005,14249005,0,0,0,0,0,1681,0,63,27,0,4,0
2170,2170,17387693,5.8,34,37148,0.21,4455,22861785,17951431,4910354,0,0,0,0,332,0,63,27,92,5,7
2171,2171,14126075,5.4,47,36992,0.52,5727,14252830,14252830,0,0,0,0,0,617,404,10,27,0,4,13
2172,2172,0,6.4,0,37498,0.71,5301,16585503,14018296,2567207,0,0,0,0,1159,0,63,27,0,7,17
2173,2173,5250001,6.2,33,37260,0.22,7336,7974607,6114237,1860370,0,0,0,0,538,0,63,27,0,7,15
2174,2174,41032915,6.2,48,37267,0.46,2967,43308707,41059716,2248991,0,0,0,0,666,0,63,27,92,4,7
2175,2175,47811275,5.4,36,37295,0.42,2593,52461017,47811275,4649742,0,0,0,0,1538,0,63,27,0,1,4
2176,2176,26200000,6.4,64,37477,0.53,4110,26199517,26199517,0,0,0,0,0,294,0,63,27,92,0,5
2177,2177,37053263,3.4,27,37302,0.14,2456,57000000,37188667,19811333,0,0,0,0,1629,0,63,27,0,4,7
2178,2178,37053263,3.4,27,37302,0.14,8213,5839031,5839031,0,0,0,0,0,1629,0,63,27,0,4,7
2179,2179,30063805,6.1,25,37309,0.07,3784,30063805,30063805,0,0,0,0,0,1689,0,63,27,92,7,9
2180,2180,56178945,5.7,63,37603,0.82,2474,56398162,56398162,0,0,0,0,0,246,0,63,27,0,4,7
2181,2181,19003827,6.3,49,37302,0.59,3557,33076815,19076815,14000000,0,0,0,0,596,0,63,27,34,7,21
2182,2182,11509127,6.1,30,37540,0.21,6072,12419700,11660180,759520,0,0,0,0,186,369,63,27,0,5,7
2183,2183,40400000,3.3,12,37470,0.01,3111,40363530,40363530,0,0,0,0,0,1294,0,63,27,0,1,4
2184,2184,139225854,5.6,48,37561,0.55,919,172825854,139225854,33600000,0,0,0,0,1135,0,63,27,0,4,8
2185,2185,32032215,5.0,23,37645,0.09,2790,47289758,32539681,14750077,0,0,0,0,901,0,63,27,0,9,12
2186,2186,0,2.4,0,37834,0.18,7650,7126002,6087542,1038460,0,0,0,0,1085,0,63,27,0,4,5
2187,2187,21000000,5.7,64,37939,0.56,2530,54540662,20950820,33589842,0,0,0,0,794,0,18,27,0,2,1
2188,2188,31500000,4.6,40,38226,0.25,2090,70326393,31526393,38800000,0,0,0,0,454,0,63,27,44,0,1
2189,2189,21000000,4.1,41,38002,0.23,2841,46176322,21176322,25000000,0,0,0,0,911,0,63,27,0,0,4
2190,2190,5132655,2.3,9,38380,0.01,6536,10588079,5178569,5409510,0,0,0,0,1715,0,10,27,0,0,12
2191,2191,24381334,6.0,55,38429,0.51,4159,25732334,24381334,1351000,0,0,0,0,1655,0,63,27,0,4,7
2192,2192,16967576,2.2,20,38401,0.06,2375,59918422,17018422,42900000,0,0,0,0,999,0,63,27,0,4,8
2193,2193,55865715,5.5,30,38359,0.07,1689,92094360,56094360,36000000,0,0,0,0,558,0,62,27,0,7,12
2194,2194,10074830,6.7,48,38576,0.37,6535,10597070,10166502,430568,0,0,0,0,822,0,63,30,27,0,7
2195,2195,22728025,6.2,58,38653,0.5,2163,67527153,22827153,44700000,0,0,0,0,129,0,63,27,0,4,7
2196,2196,7468700,6.8,64,38632,0.63,7207,8284331,7535331,749000,0,0,0,0,853,0,63,27,0,7,15
2197,2197,7156725,5.5,45,38828,0.38,5319,16510971,7314027,9196944,0,0,0,0,1287,0,63,27,57,4,13
2198,2198,20230986,4.7,27,38940,0.11,3771,30241435,20264436,9976999,0,0,0,0,778,0,63,27,0,12,18
2199,2199,71970547,5.6,42,39395,0.2,1591,97837638,72006777,25830861,0,0,0,0,356,0,63,27,0,4,8
2200,2200,3334613,6.8,61,39360,0.66,9484,3575227,3575227,0,0,0,0,0,1459,0,63,27,0,4,7
2201,2201,21426088,6.3,59,39164,0.54,3991,27519694,21471047,6048647,0,0,0,0,1449,0,63,27,92,7,8
2202,2202,5727530,5.9,49,39206,0.29,7909,6521829,5755286,766543,0,0,0,0,311,0,63,27,92,7,17
2203,2203,3950874,5.9,37,39395,0.33,6640,10186668,6348315,3838353,0,0,0,0,506,0,63,27,72,5,12
2204,2204,0,7.5,0,40460,0.0,7769,6881021,6881021,0,0,0,0,0,1627,0,29,48,27,2,0
2205,2205,55184721,5.8,54,39367,0.46,2487,55934178,55204525,729653,0,0,0,0,1712,0,63,27,0,4,7
2206,2206,20536106,5.8,41,39465,0.21,4236,25044057,20668843,4375214,0,0,0,0,216,0,63,27,0,4,5
2207,2207,6515869,5.3,12,39479,0.02,7745,6947084,6575282,371802,0,0,0,0,525,0,63,27,0,1,4
2208,2208,7756328,6.0,37,39717,0.33,6807,9676497,7916887,1759610,0,0,0,0,1555,0,63,27,34,0,7
2209,2209,8474608,5.9,34,39969,0.09,4744,20477425,8677425,11800000,0,0,0,0,436,0,63,27,35,4,17
